"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.sentenceId","Input.sentence","Input.index","Input.verbIndices","Input.wordIndex","Input.prep","Answer.taskAnswers","Approve","Reject"
"3XDJY5RK5SMXODZ1VMRYQV4G1JCU49","33KTOXRB2LVZVSDS41YSW36ET3PFRH","Ask and answer questions about nouns - expert batch 3","Ask and answer questions about nouns","noun","$0.05","Wed Jun 22 02:01:24 PDT 2022","1","BatchId:358312;OriginalHitTemplateId:921587278;","18000","259200","Fri Jul 22 02:01:24 PDT 2022","","","3U088ZLJVKUW3D4ZXNOYKZUGY98W0S","AZC7J87AH18DW","Approved","Wed Jun 29 00:19:40 PDT 2022","Wed Jun 29 00:21:30 PDT 2022","Sat Jul 02 00:21:30 PDT 2022","Wed Jun 29 04:14:00 PDT 2022","","","110","100% (1190/1190)","100% (28/28)","100% (28/28)","Wiki1k:wikipedia:9223:28:1","The theory of supply and demand is an organizing principle for explaining how prices coordinate the amounts produced and consumed .","1","11&14&17&19","","","[{""another-question"":""add QA"",""answers-1"":""supply and demand"",""answers-2"":""an organizing principle for explaining how prices coordinate the amounts produced and consumed"",""discard-question"":""discard question"",""end-1"":""7"",""end-2"":""21"",""member-consist-1"":""member"",""member-consist-2"":""member"",""member-partof-1"":""member"",""member-partof-2"":""member"",""notthe-copular-1"":""theory"",""notthe-copular-2"":""theory"",""part-consist-1"":""part"",""part-consist-2"":""part"",""part-partof-1"":""part"",""part-partof-2"":""part"",""question-1"":""What is the [PROPERTY] of (the) theory?"",""question-1-property-input"":""topic"",""question-2"":""What/Who is (the) theory?"",""question-2-copular-input-the-notthe"":""the theory"",""question-2-copular-input-what-who"":""What"",""remove-button"":""remove answer"",""start-1"":""4"",""start-2"":""8"",""the-copular-1"":""the theory"",""the-copular-2"":""the theory"",""what-consist-1"":""What"",""what-consist-2"":""What"",""what-copular-1"":""What"",""what-copular-2"":""What"",""who-consist-1"":""Who"",""who-consist-2"":""Who"",""who-copular-1"":""Who"",""who-copular-2"":""Who""}]"
"37ZQELHEQ0Z0XD4Y4PF8YUTMFE4MN4","33KTOXRB2LVZVSDS41YSW36ET3PFRH","Ask and answer questions about nouns - expert batch 3","Ask and answer questions about nouns","noun","$0.05","Wed Jun 22 02:01:24 PDT 2022","1","BatchId:358312;OriginalHitTemplateId:921587278;","18000","259200","Fri Jul 22 02:01:24 PDT 2022","","","3ZV9H2YQQD8SK53WGA6HMXSN1LR3WT","AZC7J87AH18DW","Approved","Tue Jun 28 13:11:26 PDT 2022","Tue Jun 28 13:11:38 PDT 2022","Fri Jul 01 13:11:38 PDT 2022","Wed Jun 29 04:14:01 PDT 2022","","","12","100% (1190/1190)","100% (28/28)","100% (28/28)","Wiki1k:wikipedia:9223:28:1","The theory of supply and demand is an organizing principle for explaining how prices coordinate the amounts produced and consumed .","3","11&14&17&19","","","[{""another-question"":""add QA""}]"
"3NBFJK3IOHJINO8OU1HQ0E9U92XOGD","33KTOXRB2LVZVSDS41YSW36ET3PFRH","Ask and answer questions about nouns - expert batch 3","Ask and answer questions about nouns","noun","$0.05","Wed Jun 22 02:01:24 PDT 2022","1","BatchId:358312;OriginalHitTemplateId:921587278;","18000","259200","Fri Jul 22 02:01:24 PDT 2022","","","336YQZE83VFZT8WMQRONSWOGHF2M59","AZC7J87AH18DW","Approved","Tue Jun 28 05:26:34 PDT 2022","Tue Jun 28 05:26:48 PDT 2022","Fri Jul 01 05:26:48 PDT 2022","Wed Jun 29 04:14:01 PDT 2022","","","14","100% (1190/1190)","100% (28/28)","100% (28/28)","Wiki1k:wikipedia:9223:28:1","The theory of supply and demand is an organizing principle for explaining how prices coordinate the amounts produced and consumed .","5","11&14&17&19","","","[{""another-question"":""add QA""}]"
"3CRWSLD91K5IFY4A54FLDJTR5O9MOJ","33KTOXRB2LVZVSDS41YSW36ET3PFRH","Ask and answer questions about nouns - expert batch 3","Ask and answer questions about nouns","noun","$0.05","Wed Jun 22 02:01:24 PDT 2022","1","BatchId:358312;OriginalHitTemplateId:921587278;","18000","259200","Fri Jul 22 02:01:24 PDT 2022","","","37C0GNLMHF4S8IQNIHZP1CFM4WND60","AZC7J87AH18DW","Approved","Tue Jun 28 12:57:46 PDT 2022","Tue Jun 28 12:58:12 PDT 2022","Fri Jul 01 12:58:12 PDT 2022","Wed Jun 29 04:14:01 PDT 2022","","","26","100% (1190/1190)","100% (28/28)","100% (28/28)","Wiki1k:wikipedia:9223:28:1","The theory of supply and demand is an organizing principle for explaining how prices coordinate the amounts produced and consumed .","8","11&14&17&19","","","[{""another-question"":""add QA"",""comment"":""not a noun""}]"
"3OQQD2WO8I77XQLX1RX1XNOZTOTI34","33KTOXRB2LVZVSDS41YSW36ET3PFRH","Ask and answer questions about nouns - expert batch 3","Ask and answer questions about nouns","noun","$0.05","Wed Jun 22 02:01:24 PDT 2022","1","BatchId:358312;OriginalHitTemplateId:921587278;","18000","259200","Fri Jul 22 02:01:24 PDT 2022","","","3PJUZCGDJ6H396WUZGRLZUSNJ6Y890","AZC7J87AH18DW","Approved","Tue Jun 28 13:08:15 PDT 2022","Tue Jun 28 13:11:25 PDT 2022","Fri Jul 01 13:11:25 PDT 2022","Wed Jun 29 04:14:01 PDT 2022","","","190","100% (1190/1190)","100% (28/28)","100% (28/28)","Wiki1k:wikipedia:9223:28:1","The theory of supply and demand is an organizing principle for explaining how prices coordinate the amounts produced and consumed .","9","11&14&17&19","","","[{""another-question"":""add QA"",""answers-1"":""organizing"",""answers-2"":""The theory of supply and demand"",""answers-3"":""explaining how prices coordinate the amounts produced and consumed"",""discard-question"":""discard question"",""end-1"":""9"",""end-2"":""7"",""end-3"":""21"",""member-consist-1"":""member"",""member-consist-2"":""member"",""member-consist-3"":""member"",""member-partof-1"":""member"",""member-partof-2"":""member"",""member-partof-3"":""member"",""notthe-copular-1"":""principle"",""notthe-copular-2"":""principle"",""notthe-copular-3"":""principle"",""part-consist-1"":""part"",""part-consist-2"":""part"",""part-consist-3"":""part"",""part-partof-1"":""part"",""part-partof-2"":""part"",""part-partof-3"":""part"",""question-1"":""What is the [PROPERTY] of (the) principle?"",""question-1-property-input"":""goal"",""question-2"":""What/Who is (the) principle?"",""question-2-copular-input-the-notthe"":""the principle"",""question-2-copular-input-what-who"":""What"",""question-3"":""What is the [PROPERTY] of (the) principle?"",""question-3-property-input"":""role"",""remove-button"":""remove answer"",""start-1"":""9"",""start-2"":""1"",""start-3"":""12"",""the-copular-1"":""the principle"",""the-copular-2"":""the principle"",""the-copular-3"":""the principle"",""what-consist-1"":""What"",""what-consist-2"":""What"",""what-consist-3"":""What"",""what-copular-1"":""What"",""what-copular-2"":""What"",""what-copular-3"":""What"",""who-consist-1"":""Who"",""who-consist-2"":""Who"",""who-consist-3"":""Who"",""who-copular-1"":""Who"",""who-copular-2"":""Who"",""who-copular-3"":""Who""}]"
"34XASH8KLQN00YGBK4S02JYHFT5MP0","33KTOXRB2LVZVSDS41YSW36ET3PFRH","Ask and answer questions about nouns - expert batch 3","Ask and answer questions about nouns","noun","$0.05","Wed Jun 22 02:01:24 PDT 2022","1","BatchId:358312;OriginalHitTemplateId:921587278;","18000","259200","Fri Jul 22 02:01:24 PDT 2022","","","39U1BHVTDLS0SOZ2L516ZDLOXRAT3U","AZC7J87AH18DW","Approved","Wed Jun 29 00:16:27 PDT 2022","Wed Jun 29 00:17:19 PDT 2022","Sat Jul 02 00:17:19 PDT 2022","Wed Jun 29 04:14:01 PDT 2022","","","52","100% (1190/1190)","100% (28/28)","100% (28/28)","Wiki1k:wikipedia:9223:28:1","The theory of supply and demand is an organizing principle for explaining how prices coordinate the amounts produced and consumed .","13","11&14&17&19","","","[{""another-question"":""add QA""}]"
"3MD8CKRQZZOVB3Q5UZJXRM6FCHYJRL","33KTOXRB2LVZVSDS41YSW36ET3PFRH","Ask and answer questions about nouns - expert batch 3","Ask and answer questions about nouns","noun","$0.05","Wed Jun 22 02:01:24 PDT 2022","1","BatchId:358312;OriginalHitTemplateId:921587278;","18000","259200","Fri Jul 22 02:01:24 PDT 2022","","","35DR22AR5DL7958MQF23OG6UANYX3H","AZC7J87AH18DW","Approved","Wed Jun 29 00:14:43 PDT 2022","Wed Jun 29 00:15:11 PDT 2022","Sat Jul 02 00:15:11 PDT 2022","Wed Jun 29 04:14:01 PDT 2022","","","28","100% (1190/1190)","100% (28/28)","100% (28/28)","Wiki1k:wikipedia:9223:28:1","The theory of supply and demand is an organizing principle for explaining how prices coordinate the amounts produced and consumed .","16","11&14&17&19","","","[{""another-question"":""add QA""}]"
"3M93N4X8HKO7CIQI9OJ2HWBBYJHJS9","33KTOXRB2LVZVSDS41YSW36ET3PFRH","Ask and answer questions about nouns - expert batch 3","Ask and answer questions about nouns","noun","$0.05","Wed Jun 22 02:01:25 PDT 2022","1","BatchId:358312;OriginalHitTemplateId:921587278;","18000","259200","Fri Jul 22 02:01:25 PDT 2022","","","3QY5DC2MXRLA8DUK55SI5IWNJVLFUF","AZC7J87AH18DW","Approved","Tue Jun 28 13:11:54 PDT 2022","Tue Jun 28 13:12:21 PDT 2022","Fri Jul 01 13:12:21 PDT 2022","Wed Jun 29 04:14:01 PDT 2022","","","27","100% (1190/1190)","100% (28/28)","100% (28/28)","Wiki1k:wikipedia:5211:1:3","His incarnation , earthly ministry , crucifixion , and resurrection are often referred to as `` the gospel '' , meaning `` good news '' .","1","12&20","","","[{""another-question"":""add QA"",""answers-1"":""His"",""answers-2"":""`` the gospel ''"",""discard-question"":""discard question"",""end-1"":""1"",""end-2"":""20"",""member-consist-1"":""member"",""member-consist-2"":""member"",""member-partof-1"":""member"",""member-partof-2"":""member"",""notthe-copular-1"":""incarnation"",""notthe-copular-2"":""incarnation"",""part-consist-1"":""part"",""part-consist-2"":""part"",""part-partof-1"":""part"",""part-partof-2"":""part"",""question-1"":""Whose incarnation?"",""question-2"":""What is the incarnation a part/member of?"",""question-2-partof-input-part-member"":""part"",""remove-button"":""remove answer"",""start-1"":""1"",""start-2"":""16"",""the-copular-1"":""the incarnation"",""the-copular-2"":""the incarnation"",""what-consist-1"":""What"",""what-consist-2"":""What"",""what-copular-1"":""What"",""what-copular-2"":""What"",""who-consist-1"":""Who"",""who-consist-2"":""Who"",""who-copular-1"":""Who"",""who-copular-2"":""Who""}]"
"3I4E7AFQ2K08RI3XYOOSR17X02VJTY","33KTOXRB2LVZVSDS41YSW36ET3PFRH","Ask and answer questions about nouns - expert batch 3","Ask and answer questions about nouns","noun","$0.05","Wed Jun 22 02:01:25 PDT 2022","1","BatchId:358312;OriginalHitTemplateId:921587278;","18000","259200","Fri Jul 22 02:01:25 PDT 2022","","","3KOPY89HM836EL3X9BN2X7YFZPI3JY","AZC7J87AH18DW","Approved","Tue Jun 28 12:58:42 PDT 2022","Tue Jun 28 13:03:01 PDT 2022","Fri Jul 01 13:03:01 PDT 2022","Wed Jun 29 04:14:01 PDT 2022","","","259","100% (1190/1190)","100% (28/28)","100% (28/28)","Wiki1k:wikipedia:5211:1:3","His incarnation , earthly ministry , crucifixion , and resurrection are often referred to as `` the gospel '' , meaning `` good news '' .","4","12&20","","","[{""another-question"":""add QA"",""answers-1"":""earthly"",""answers-2"":""`` the gospel ''"",""discard-question"":""discard question"",""end-1"":""5"",""end-2"":""20"",""member-consist-1"":""member"",""member-consist-2"":""member"",""member-partof-1"":""member"",""member-partof-2"":""member"",""notthe-copular-1"":""ministry"",""notthe-copular-2"":""ministry"",""part-consist-1"":""part"",""part-consist-2"":""part"",""part-partof-1"":""part"",""part-partof-2"":""part"",""question-1"":""Where is the ministry?"",""question-2"":""What is the ministry a part/member of?"",""question-2-partof-input-part-member"":""part"",""remove-button"":""remove answer"",""start-1"":""4"",""start-2"":""16"",""the-copular-1"":""the ministry"",""the-copular-2"":""the ministry"",""what-consist-1"":""What"",""what-consist-2"":""What"",""what-copular-1"":""What"",""what-copular-2"":""What"",""who-consist-1"":""Who"",""who-consist-2"":""Who"",""who-copular-1"":""Who"",""who-copular-2"":""Who""}]"
"3P520RYKCH7FKW319RA8VNAU1F7U5E","33KTOXRB2LVZVSDS41YSW36ET3PFRH","Ask and answer questions about nouns - expert batch 3","Ask and answer questions about nouns","noun","$0.05","Wed Jun 22 02:01:25 PDT 2022","1","BatchId:358312;OriginalHitTemplateId:921587278;","18000","259200","Fri Jul 22 02:01:25 PDT 2022","","","3GU1KF0O4I273RA8JH7SCMI3WGZBPV","AZC7J87AH18DW","Submitted","Tue Jun 28 05:16:10 PDT 2022","Tue Jun 28 05:17:10 PDT 2022","Fri Jul 01 05:17:10 PDT 2022","","","","60","100% (1190/1190)","100% (28/28)","100% (28/28)","Wiki1k:wikipedia:5211:1:3","His incarnation , earthly ministry , crucifixion , and resurrection are often referred to as `` the gospel '' , meaning `` good news '' .","6","12&20","","","[{""another-question"":""add QA"",""answers-1"":""His"",""answers-2"":""`` the gospel ''"",""discard-question"":""discard question"",""end-1"":""1"",""end-2"":""20"",""member-consist-1"":""member"",""member-consist-2"":""member"",""member-partof-1"":""member"",""member-partof-2"":""member"",""notthe-copular-1"":""crucifixion"",""notthe-copular-2"":""crucifixion"",""part-consist-1"":""part"",""part-consist-2"":""part"",""part-partof-1"":""part"",""part-partof-2"":""part"",""question-1"":""Whose crucifixion?"",""question-2"":""What is the crucifixion a part/member of?"",""question-2-partof-input-part-member"":""part"",""remove-button"":""remove answer"",""start-1"":""1"",""start-2"":""16"",""the-copular-1"":""the crucifixion"",""the-copular-2"":""the crucifixion"",""what-consist-1"":""What"",""what-consist-2"":""What"",""what-copular-1"":""What"",""what-copular-2"":""What"",""who-consist-1"":""Who"",""who-consist-2"":""Who"",""who-copular-1"":""Who"",""who-copular-2"":""Who""}]"
